sku,title,family,product_type,product_url,page_url,price,inventory,material_signals,color_signals,closure_signals,printer_signals,strength_signals,pack_count_signals,source_fingerprint
BINMT815,"8x15x4.5"" White Corrugated Bin Boxes - ECT-32-B, Bundle of 50",boxes,"Bins, Shelving & Storage",https://packrift.com/products/8x15x4-5-white-corrugated-bin-boxes-ect-32-b-bundle-of-50,https://packrift.github.io/exact-attribute-constraint-atlas/skus/binmt815-8x15x4-5-white-corrugated-bin-boxes-ect-32-b-bundle-of-50/,42.06,400,cardboard|corrugated|white,white,,,ect-32,bundle of 50,0055f7e014328e54
BINMT824,"8x24x4.5"" White Corrugated Bin Boxes ECT-32-B - 50 Pack",boxes,"Bins, Shelving & Storage",https://packrift.com/products/8x24x4-5-white-corrugated-bin-boxes-ect-32-b-50-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/binmt824-8x24x4-5-white-corrugated-bin-boxes-ect-32-b-50-pack/,59.12,500,cardboard|corrugated|white,white,,,ect-32,50 pack,ec810851981b3660
BINMT912,"9x12x4.5"" White Corrugated Bin Boxes - ECT-32-B, Bundle of 50",boxes,"Bins, Shelving & Storage",https://packrift.com/products/9x12x4-5-white-corrugated-bin-boxes-ect-32-b-bundle-of-50,https://packrift.github.io/exact-attribute-constraint-atlas/skus/binmt912-9x12x4-5-white-corrugated-bin-boxes-ect-32-b-bundle-of-50/,35.96,200,cardboard|corrugated|white,white,,,ect-32,bundle of 50,ac24fa9cca1fe1ac
BINW101042,"42x10x10"" ECT-32 Corrugated Warehouse Rack Bins - Bundle of 10",boxes,"Bins, Shelving & Storage",https://packrift.com/products/42x10x10-ect-32-corrugated-warehouse-rack-bins-bundle-of-10,https://packrift.github.io/exact-attribute-constraint-atlas/skus/binw101042-42x10x10-ect-32-corrugated-warehouse-rack-bins-bundle-of-10/,46.2,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 10,c0c62c9b82b1cfd4
BINW102042,"42x10x20"" ECT-32 Kraft Warehouse Rack Bins - Prevent Product Fall, Bundle of 10",boxes,"Bins, Shelving & Storage",https://packrift.com/products/42x10x20-ect-32-kraft-warehouse-rack-bins-prevent-product-fall-bundle-of-10,https://packrift.github.io/exact-attribute-constraint-atlas/skus/binw102042-42x10x20-ect-32-kraft-warehouse-rack-bins-prevent-product-fall-bundle-of-10/,68.87,100,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 10,a53151911636cafb
BINW232042,"42x23x20 ECT-32 Kraft Warehouse Rack Bins - Prevent Product Loss, 10-Pack",boxes,"Bins, Shelving & Storage",https://packrift.com/products/42x23x20-ect-32-kraft-warehouse-rack-bins-prevent-product-loss-10-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/binw232042-42x23x20-ect-32-kraft-warehouse-rack-bins-prevent-product-loss-10-pack/,125.56,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,10-pack,b7389d2d1c9fcf41
10103,"10x10x3 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x10x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/10103-10x10x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,18.55,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,8a46f0954bb3038b
10108,10x10x8 ECT-32 Kraft Corrugated Boxes - Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/10x10x8-ect-32-kraft-corrugated-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/10108-10x10x8-ect-32-kraft-corrugated-boxes-bundle-of-25/,20.48,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,b907c2b8f6696ef6
10212SSFOL,"10 7/8x2x12 1/4"" ECT-32 Self Seal Side Load Box - 25 Pack",boxes,Boxes - Corrugated,https://packrift.com/products/10-7-8x2x12-1-4-ect-32-self-seal-side-load-box-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/10212ssfol-10-7-8x2x12-1-4-ect-32-self-seal-side-load-box-25-pack/,84.42,400,cardboard|corrugated|white,white,seal|self-seal|side-loading,,ect-32,25 pack,9130dbe97cf5438f
1044,10x4x4 ECT-32 Kraft Corrugated Long Boxes - 25 Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/10x4x4-ect-32-kraft-corrugated-long-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1044-10x4x4-ect-32-kraft-corrugated-long-boxes-25-pack-bundle/,10.41,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 pack,fc22de7094a0fd79
1054,"10x5x4 ECT-32 Kraft Corrugated Boxes - Long Side Opening, 25 Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/10x5x4-ect-32-kraft-corrugated-boxes-ai-long-side-opening-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1054-10x5x4-ect-32-kraft-corrugated-boxes-ai-long-side-opening-bundle-of-25/,14.87,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,15924a9f7cdb76bd
1055,"10x5x5 ECT-32 Kraft Corrugated Boxes - Long Design, 25 Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/10x5x5-ect-32-kraft-corrugated-boxes-long-design-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1055-10x5x5-ect-32-kraft-corrugated-boxes-long-design-bundle-of-25/,10.79,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,055116f96530fdb9
1063,"10x6x3 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, 25-Count Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/10x6x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-count-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1063-10x6x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-count-bundle/,11.48,499,cardboard|corrugated|kraft,brown|kraft,,,ect-32,,ad51db4cac232a59
1064,"10x6x4 ECT-32 Kraft Corrugated Boxes – Reliable Strength, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x6x4-ect-32-kraft-corrugated-boxes-ai-reliable-strength-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1064-10x6x4-ect-32-kraft-corrugated-boxes-ai-reliable-strength-bundle-of-25/,11.22,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,71f1a725c889950d
1065,10x6x5 ECT-32 Kraft Corrugated Boxes - 25 Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/10x6x5-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1065-10x6x5-ect-32-kraft-corrugated-boxes-25-pack-bundle/,13.27,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 pack,9c1a61f9fb20a111
1066,10x6x6 ECT-32 Kraft Long Corrugated Boxes - 25 Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/10x6x6-ect-32-kraft-long-corrugated-boxes-25-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1066-10x6x6-ect-32-kraft-long-corrugated-boxes-25-bundle/,12.7,499,corrugated|kraft,kraft,,,ect-32,25 bundle,b9d6b14ba6cf2e25
1073,"10x7x3 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x7x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1073-10x7x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,24.28,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,6fb827463e7666ef
1074,"10x7x4 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/10x7x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1074-10x7x4-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,12.77,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,3f955095935281f2
1075,"10x7x5"" ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/10x7x5-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1075-10x7x5-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack/,14.2,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,8a6d5b7b9538789a
1077,"10x7x7 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x7x7-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1077-10x7x7-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25/,16.16,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,dc00a9851b5a9872
1079,"10x7x9"" ECT-32 Kraft Corrugated Boxes - Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x7x9-ect-32-kraft-corrugated-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1079-10x7x9-ect-32-kraft-corrugated-boxes-bundle-of-25/,25.25,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,f86d1155ef769a57
10810,10x8x10 ECT-32 Kraft Corrugated Boxes - Bulk 25-Pack Shipping,boxes,Boxes - Corrugated,https://packrift.com/products/10x8x10-ect-32-kraft-corrugated-boxes-bulk-25-pack-shipping,https://packrift.github.io/exact-attribute-constraint-atlas/skus/10810-10x8x10-ect-32-kraft-corrugated-boxes-bulk-25-pack-shipping/,20.28,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,1e0573bd64da73b2
10812,"10x8x12 ECT-32 Kraft Corrugated Boxes – Flat-Ship Storage, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/10x8x12-ect-32-kraft-corrugated-boxes-ai-flat-ship-storage-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/10812-10x8x12-ect-32-kraft-corrugated-boxes-ai-flat-ship-storage-25-pack/,21.2,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,dd588cfdf5ae2bef
1082,"10x8x2 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x8x2-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1082-10x8x2-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,23.29,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,5543bcd6d08d5116
1083,"10x8x3"" ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x8x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1083-10x8x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,13.65,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,5888cccd833ed16b
1084,"10x8x4 ECT-32 Kraft Corrugated Boxes - Shallow Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x8x4-ect-32-kraft-corrugated-boxes-shallow-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1084-10x8x4-ect-32-kraft-corrugated-boxes-shallow-shipping-bundle-of-25/,14.48,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,f7c8f51d2c4c9dfa
1085,"10x8x5 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/10x8x5-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1085-10x8x5-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack/,16.6,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,56a1c41c89318fcb
1086,10x8x6 ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/10x8x6-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1086-10x8x6-ect-32-kraft-corrugated-boxes-25-pack-bundle/,15.43,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,31e0c48513e8c224
1086W,10x8x6 White Corrugated Boxes ECT-32 Single Wall - 25 Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/10x8x6-white-corrugated-boxes-ect-32-single-wall-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1086w-10x8x6-white-corrugated-boxes-ect-32-single-wall-25-pack-bundle/,25.32,200,cardboard|corrugated|white,white,,,ect-32|single wall,25 pack,53d2b3b60647f394
1087,10x8x7 ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/10x8x7-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1087-10x8x7-ect-32-kraft-corrugated-boxes-25-pack-bundle/,18.19,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,5d955bf6f5ad4d1a
1088,"10x8x8"" ECT-32 Kraft Corrugated Boxes - 25-Pack Bulk",boxes,Boxes - Corrugated,https://packrift.com/products/10x8x8-ect-32-kraft-corrugated-boxes-25-pack-bulk,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1088-10x8x8-ect-32-kraft-corrugated-boxes-25-pack-bulk/,16.6,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,9ab9ba57343ca0b6
1094,"10x9x4"" ECT-32 Kraft Corrugated Boxes - 25 Bundle | Shallow Product Shipping",boxes,Boxes - Corrugated,https://packrift.com/products/10x9x4-ect-32-kraft-corrugated-boxes-25-bundle-shallow-product-shipping,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1094-10x9x4-ect-32-kraft-corrugated-boxes-25-bundle-shallow-product-shipping/,22.51,300,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,1b2db9158cbaf907
1096,"10x9x6 ECT-32 Kraft Corrugated Boxes - 25/Bundle, Industrial Strength",boxes,Boxes - Corrugated,https://packrift.com/products/10x9x6-ect-32-kraft-corrugated-boxes-25-bundle-industrial-strength,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1096-10x9x6-ect-32-kraft-corrugated-boxes-25-bundle-industrial-strength/,18.56,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,,6a9303ed7597e99f
1098,"10x9x8 ECT-32 Kraft Corrugated Boxes - Flat Ship Storage, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/10x9x8-ect-32-kraft-corrugated-boxes-flat-ship-storage-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1098-10x9x8-ect-32-kraft-corrugated-boxes-flat-ship-storage-25-pack/,29.52,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,5cc35f68099a0479
1099,"10x9x9 ECT-32 Kraft Corrugated Boxes - Industrial Strength Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/10x9x9-ect-32-kraft-corrugated-boxes-industrial-strength-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1099-10x9x9-ect-32-kraft-corrugated-boxes-industrial-strength-shipping-bundle-of-25/,18.85,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,fe040cb1ab2652a3
111111,"11x11x11"" ECT-32 Kraft Corrugated Cube Boxes - Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/11x11x11-ect-32-kraft-corrugated-cube-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/111111-11x11x11-ect-32-kraft-corrugated-cube-boxes-bundle-of-25/,27.57,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,7d712209e54f5318
111113,11x11x13 ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/11x11x13-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/111113-11x11x13-ect-32-kraft-corrugated-boxes-25-pack-bundle/,48.51,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,341c0d74ca991b2e
11118,"11x11x8"" ECT-32 Kraft Corrugated Boxes - Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/11x11x8-ect-32-kraft-corrugated-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/11118-11x11x8-ect-32-kraft-corrugated-boxes-bundle-of-25/,32.07,400,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,b81665a0b3f75e4a
1128SSFOL,"11 1/8 x 2 x 8 3/4"" ECT-32 Self-Seal Side Loading Box – Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/11-1-8-x-2-x-8-3-4-ect-32-self-seal-side-loading-box-ai-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1128ssfol-11-1-8-x-2-x-8-3-4-ect-32-self-seal-side-loading-box-ai-bundle-of-25/,69.79,200,cardboard|corrugated|white,white,seal|self-seal|side-loading,,ect-32,bundle of 25,5d4bf2bbca75d123
11315SSFOL,"11.25x3x15.125 White Self-Seal Corrugated Box - ECT-32, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/11-25x3x15-125-white-self-seal-corrugated-box-ect-32-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/11315ssfol-11-25x3x15-125-white-self-seal-corrugated-box-ect-32-bundle-of-25/,93.25,300,cardboard|corrugated|white,white,seal|self-seal|side-loading,,ect-32,bundle of 25,563dedebdfc986dd
1164,11x6x4 ECT-32 Kraft Corrugated Long Boxes - 25 Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/11x6x4-ect-32-kraft-corrugated-long-boxes-25-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1164-11x6x4-ect-32-kraft-corrugated-long-boxes-25-bundle/,20.97,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,c97ec36114a06c4f
1166,11x6x6 ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/11x6x6-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1166-11x6x6-ect-32-kraft-corrugated-boxes-25-pack-bundle/,14.69,400,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,b8e06675a477555c
1177,11x7x7 ECT-32 Kraft Corrugated Boxes - Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/11x7x7-ect-32-kraft-corrugated-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1177-11x7x7-ect-32-kraft-corrugated-boxes-bundle-of-25/,18.75,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,53b6c6c630ccb9cf
11810,11.25x8.625x10 ECT-32 Kraft Corrugated Boxes - 25 Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/11-25x8-625x10-ect-32-kraft-corrugated-boxes-25-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/11810-11-25x8-625x10-ect-32-kraft-corrugated-boxes-25-bundle/,21.7,400,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,d772183bb7f5ffa0
11810R,"11.25x8.75x10 ECT-32 Kraft Corrugated Boxes - 5 Ream Shipper, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/11-25x8-75x10-ect-32-kraft-corrugated-boxes-5-ream-shipper-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/11810r-11-25x8-75x10-ect-32-kraft-corrugated-boxes-5-ream-shipper-25-pack/,24.79,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack|5 ream,fe5b2a6d7e2b0116
11811,"11.25x8.75x11 ECT-32 Kraft Corrugated Boxes - Single Wall, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/11-25x8-75x11-ect-32-kraft-corrugated-boxes-single-wall-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/11811-11-25x8-75x11-ect-32-kraft-corrugated-boxes-single-wall-bundle-of-25/,23.1,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32|single wall,bundle of 25,9fcf826da31c5559
11812,"11.25x8.75x12 ECT-32 Kraft Corrugated Boxes - Protect Documents & Printed Materials, 25-Box Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/11-25x8-75x12-ect-32-kraft-corrugated-boxes-protect-documents-printed-materials-25-box-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/11812-11-25x8-75x12-ect-32-kraft-corrugated-boxes-protect-documents-printed-materials-25-box-bundle/,22.63,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,,830f640cc06f205e
11812W,11.25x8.75x12 White Corrugated Boxes ECT-32 Single Wall - 25 Pack,boxes,Boxes - Corrugated,https://packrift.com/products/11-25x8-75x12-white-corrugated-boxes-ect-32-single-wall-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/11812w-11-25x8-75x12-white-corrugated-boxes-ect-32-single-wall-25-pack/,39.88,300,cardboard|corrugated|white,white,,,ect-32|single wall,25 pack,60c361b5658d7ee4
1182,"11.25x8.75x2.75 ECT-32 Kraft Corrugated Shipping Boxes - Shallow Depth, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/11-25x8-75x2-75-ect-32-kraft-corrugated-shipping-boxes-shallow-depth-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1182-11-25x8-75x2-75-ect-32-kraft-corrugated-shipping-boxes-shallow-depth-bundle-of-25/,18.01,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,df952fdfdc46e03b
